words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean
市場,59,2.0,5.898305084745763,0.0,2.135593220338983,0.0,0.15254237288135594
布料,10,0.0,1.0,0.0,0.0,0.0,0.0
希望,158,6.0,20.759493670886076,1.0,11.481012658227849,0.0,0.7848101265822784
帳號,32,4.5,13.96875,0.0,10.53125,0.0,0.46875
帶來,15,2.0,2.533333333333333,0.0,0.3333333333333333,0.0,0.0
常常,25,3.0,5.12,0.0,3.84,0.0,0.04
幫助,51,3.0,4.96078431372549,0.0,1.2941176470588236,0.0,0.09803921568627451
幫忙,28,3.0,20.821428571428573,1.0,11.892857142857142,0.0,0.17857142857142858
平價飾品,18,0.0,0.5555555555555556,0.0,0.05555555555555555,0.0,0.0
平台,38,3.0,8.289473684210526,1.0,1.9210526315789473,0.0,0.02631578947368421
平均,11,11.0,53.90909090909091,3.0,7.636363636363637,0.0,0.8181818181818182
平安,15,4.0,6.8,1.0,3.2,0.0,0.13333333333333333
平常,13,14.0,17.692307692307693,0.0,1.7692307692307692,0.0,0.07692307692307693
年前,14,2.0,3.7857142857142856,0.0,0.5,0.0,0.0
年底,32,6.0,35.84375,2.0,15.65625,0.0,2.1875
年齡,20,3.0,4.2,0.0,2.45,0.0,0.05
幸福,15,4.0,17.266666666666666,0.0,1.4,0.0,0.06666666666666667
幾乎,17,5.0,32.529411764705884,0.0,3.5294117647058822,0.0,0.4117647058823529
幾個,21,3.0,82.33333333333333,1.0,12.904761904761905,0.0,0.2857142857142857
幾天,13,5.0,12.846153846153847,1.0,8.846153846153847,0.0,0.3076923076923077
底下,26,3.0,10.423076923076923,0.5,8.923076923076923,0.0,0.6153846153846154
店裡,10,16.5,17.2,3.5,6.4,0.0,0.4
廣告,53,7.0,205.0754716981132,1.0,6.886792452830188,0.0,1.3018867924528301
建立,42,2.0,3.761904761904762,0.0,0.7380952380952381,0.0,0.14285714285714285
建議,24,2.0,24.916666666666668,0.5,5.0,0.0,0.7916666666666666
引導,10,2.0,14.7,0.0,0.5,0.0,0.1
強化,14,2.5,9.571428571428571,0.0,4.214285714285714,0.0,0.42857142857142855
強大,10,4.5,10.0,0.0,3.5,0.0,0.4
彈性,17,5.0,33.64705882352941,0.0,2.8823529411764706,0.0,0.47058823529411764
彰化,31,2.0,3.193548387096774,0.0,1.8064516129032258,0.0,0.03225806451612903
彰化市,33,3.0,3.727272727272727,0.0,0.696969696969697,0.0,0.18181818181818182
影片,35,3.0,5.6571428571428575,0.0,0.6857142857142857,0.0,0.05714285714285714
影音,21,2.0,12.19047619047619,0.0,4.285714285714286,0.0,0.14285714285714285
影響,20,1.0,16.4,0.0,7.45,0.0,0.15
彼此,17,4.0,20.41176470588235,2.0,29.176470588235293,0.0,0.23529411764705882
很少,11,3.0,22.454545454545453,0.0,20.0,0.0,0.09090909090909091
很快,45,9.0,54.75555555555555,4.0,17.288888888888888,0.0,0.5777777777777777
很會,29,3.0,349.55172413793105,1.0,3.310344827586207,0.0,2.1379310344827585
得到,22,3.5,13.590909090909092,0.5,5.0,0.0,0.18181818181818182
徵人,52,5.0,30.346153846153847,1.0,4.576923076923077,0.0,0.057692307692307696
心情,21,2.0,36.285714285714285,0.0,3.9523809523809526,0.0,1.6666666666666667
心態,18,2.5,6.166666666666667,0.0,4.222222222222222,0.0,0.05555555555555555
心智,10,5.0,5.0,0.0,0.0,2.0,2.0
心理,13,3.0,5.3076923076923075,0.0,0.9230769230769231,0.0,0.0
