words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean
數據,24,16.0,17.458333333333332,0.0,0.8333333333333334,0.0,0.3333333333333333
文化,15,5.0,12.133333333333333,1.0,1.0666666666666667,0.0,0.06666666666666667
新創,27,3.0,5.666666666666667,0.0,0.5555555555555556,0.0,0.07407407407407407
方向,17,10.0,10.117647058823529,0.0,0.7647058823529411,0.0,0.0
方式,27,8.0,18.85185185185185,0.0,8.518518518518519,0.0,0.2222222222222222
方案,15,11.0,19.666666666666668,0.0,0.6,0.0,0.4666666666666667
方法,21,2.0,5.857142857142857,0.0,0.6190476190476191,0.0,0.047619047619047616
旅居,11,23.0,27.0,4.0,4.636363636363637,0.0,0.09090909090909091
旅行,12,3.0,8.583333333333334,1.0,0.8333333333333334,0.0,0.0
日本,11,17.0,20.0,1.0,1.5454545454545454,0.0,0.2727272727272727
早上,15,19.0,33.2,2.0,4.066666666666666,0.0,1.0
明天,17,10.0,15.588235294117647,0.0,0.4117647058823529,0.0,0.0
是不是,28,5.0,30.285714285714285,0.0,6.607142857142857,0.0,1.5714285714285714
時代,12,7.5,18.0,0.5,1.8333333333333333,0.0,0.9166666666666666
時間,79,8.0,273.56962025316454,0.0,3.5949367088607596,0.0,8.79746835443038
晚上,16,8.0,18.375,0.0,5.1875,0.0,0.4375
更好,16,16.0,25.0625,1.5,5.4375,0.0,0.125
最好,10,7.5,7.5,0.0,1.0,0.0,0.0
有些,16,7.0,35.25,1.0,9.8125,0.0,0.375
有人,41,13.0,55.8780487804878,2.0,14.902439024390244,0.0,0.3902439024390244
有名,20,2.0,2.45,0.0,0.0,0.0,0.0
朋友,71,78.0,107.97183098591549,18.0,33.028169014084504,0.0,0.5774647887323944
服務,11,9.0,11.272727272727273,0.0,0.18181818181818182,1.0,0.5454545454545454
期待,17,32.0,84.52941176470588,2.0,11.647058823529411,0.0,3.235294117647059
未來,23,7.0,17.869565217391305,2.0,2.608695652173913,0.0,0.34782608695652173
本來,12,13.5,24.166666666666668,2.0,2.3333333333333335,0.0,0.25
架構,18,10.0,16.555555555555557,0.0,0.9444444444444444,0.0,0.4444444444444444
核心,10,7.0,10.7,0.0,0.7,0.0,0.3
桌遊,18,2.0,2.4444444444444446,0.0,0.0,0.0,0.0
業務,29,17.0,20.03448275862069,1.0,1.7586206896551724,0.0,0.3448275862068966
模型,10,12.0,28.8,0.0,1.8,0.0,0.4
模式,38,3.0,9.657894736842104,0.0,0.9736842105263158,0.0,0.13157894736842105
模擬,21,2.0,4.0,0.0,0.047619047619047616,0.0,0.047619047619047616
機制,10,9.0,23.8,0.0,1.1,0.0,0.3
機會,38,18.0,49.78947368421053,2.0,9.31578947368421,0.0,0.5526315789473685
歡迎,39,3.0,12.871794871794872,0.0,7.256410256410256,0.0,0.20512820512820512
每個,16,23.0,22.125,1.5,2.125,0.0,0.5
每天,41,42.0,110.8780487804878,5.0,6.048780487804878,1.0,8.097560975609756
每週,11,12.0,24.818181818181817,0.0,1.9090909090909092,0.0,1.0909090909090908
氣場,19,45.0,54.526315789473685,7.0,7.052631578947368,2.0,1.736842105263158
永遠,17,19.0,61.529411764705884,1.0,10.0,0.0,0.35294117647058826
決定,20,19.5,72.25,1.0,7.45,0.0,3.3
決策,15,13.0,13.533333333333333,1.0,1.6666666666666667,1.0,0.5333333333333333
沒人,14,114.0,140.57142857142858,14.0,36.07142857142857,0.0,0.7142857142857143
注意,23,43.0,46.78260869565217,7.0,6.217391304347826,1.0,1.391304347826087
洞察,11,14.0,20.181818181818183,0.0,0.7272727272727273,1.0,0.5454545454545454
活動,55,17.0,21.98181818181818,1.0,3.1272727272727274,0.0,0.45454545454545453
流利,21,16.0,18.904761904761905,0.0,1.1904761904761905,0.0,0.47619047619047616
流程,45,13.0,16.377777777777776,0.0,1.3555555555555556,0.0,0.5333333333333333
流量,12,12.0,38.416666666666664,1.0,11.083333333333334,0.0,0.4166666666666667
清楚,23,6.0,12.434782608695652,0.0,1.0,0.0,0.13043478260869565
準備,13,13.0,18.692307692307693,0.0,2.6923076923076925,0.0,0.23076923076923078
溝通,33,14.0,34.72727272727273,1.0,2.9696969696969697,0.0,1.5757575757575757
無法,31,3.0,7.548387096774194,0.0,1.0,0.0,0.0967741935483871
焦慮,11,6.0,11.0,1.0,1.3636363636363635,0.0,0.2727272727272727
熟悉,75,12.0,15.866666666666667,0.0,0.7066666666666667,0.0,0.49333333333333335
營運,13,14.0,17.692307692307693,1.0,1.3846153846153846,0.0,0.3076923076923077
物流,10,9.5,12.7,0.0,0.7,0.0,0.4
特別,20,2.0,17.4,0.0,0.9,0.0,0.0
狀態,18,16.0,1133.7777777777778,0.0,8.777777777777779,0.0,36.0
獨立,20,13.5,20.5,0.5,1.25,1.0,0.65
獲得,11,7.0,9.363636363636363,1.0,1.3636363636363635,0.0,0.2727272727272727
獵頭,15,202.0,188.0,3.0,3.6666666666666665,0.0,2.3333333333333335
玄學,43,30.0,32.604651162790695,0.0,2.9069767441860463,0.0,0.7209302325581395
玄學上,16,11.0,12.625,0.0,0.0,0.0,0.0625
玄學裡,15,10.0,12.933333333333334,0.0,0.0,0.0,0.0
現況,21,2.0,4.333333333333333,0.0,2.238095238095238,0.0,0.0
理解,20,10.5,18.7,0.0,0.9,0.0,0.55
環境,14,13.0,14.357142857142858,0.5,1.6428571428571428,0.0,0.2857142857142857
甚至,17,12.0,104.94117647058823,1.0,7.823529411764706,0.0,7.470588235294118
甜點,44,116.0,142.0,35.5,42.31818181818182,1.0,0.9090909090909091
生存,21,9.0,11.380952380952381,0.0,0.047619047619047616,0.0,0.23809523809523808
生死,22,2.0,2.6818181818181817,0.0,0.22727272727272727,0.0,0.0
生活,48,12.0,22.333333333333332,0.0,1.4166666666666667,0.0,0.3541666666666667
生肖,35,45.0,54.77142857142857,7.0,7.085714285714285,2.0,1.7142857142857142
產品,82,5.0,16.670731707317074,0.0,3.0121951219512195,0.0,0.32926829268292684
產業,32,17.0,41.4375,0.0,1.3125,0.5,0.84375
由布姐,17,2.0,2.0588235294117645,0.0,0.0,0.0,0.0
申請,12,7.0,13.0,0.0,4.0,1.0,1.3333333333333333
