words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean,distinct_creators
外出,19,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,1
外套,19,1.0,6.2105263157894735,0.0,0.47368421052631576,0.0,0.05263157894736842,5
夥伴,18,2.0,5.611111111111111,0.0,1.5555555555555556,0.0,0.1111111111111111,5
大樓,10,81.5,70.6,174.0,165.7,5.0,4.2,2
天不等,33,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,1
套裝,37,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,2
女友,24,1.0,1.2916666666666667,0.0,0.8333333333333334,0.0,0.041666666666666664,1
女孩,16,1.0,4.6875,0.0,0.125,0.0,0.1875,5
女童,16,0.0,0.375,0.0,0.0,0.0,0.0,1
好吃,16,4.5,4.5,1.0,1.625,0.0,0.0,5
好好,15,4.0,6.266666666666667,0.0,0.8666666666666667,0.0,0.13333333333333333,10
好看,35,0.0,9.771428571428572,0.0,0.4857142857142857,0.0,0.2857142857142857,9
媒合,12,6.0,8.666666666666666,0.5,0.75,0.0,0.0,2
媽咪們,10,24.0,24.3,35.0,35.0,0.0,0.1,1
存在,11,2.0,5.636363636363637,0.0,4.0,0.0,0.09090909090909091,6
學習,15,4.0,9.066666666666666,0.0,5.066666666666666,0.0,0.26666666666666666,7
學費,10,1.0,3.4,0.0,0.0,0.0,0.0,4
宇宙,10,3.0,3.8,0.0,0.7,0.0,0.1,3
完成,31,0.0,2.3870967741935485,0.0,1.032258064516129,0.0,0.03225806451612903,10
官方,13,1.0,6.3076923076923075,0.0,1.9230769230769231,0.0,0.15384615384615385,5
定下,14,19.0,20.785714285714285,32.0,28.071428571428573,0.0,0.07142857142857142,1
定位,26,2.0,2.4615384615384617,0.0,0.8076923076923077,0.0,0.07692307692307693,5
客人,39,5.0,11.102564102564102,1.0,1.8461538461538463,0.0,0.1282051282051282,9
客戶,36,2.0,10.083333333333334,0.0,1.9444444444444444,0.0,0.16666666666666666,8
容易,17,4.0,33.88235294117647,0.0,0.5294117647058824,0.0,1.1764705882352942,9
寶寶穿,15,0.0,2.066666666666667,0.0,0.26666666666666666,0.0,0.0,2
專業,30,3.0,4.1,0.0,1.1333333333333333,0.0,0.26666666666666666,10
專注,10,3.0,9.3,0.0,0.7,0.0,0.1,7
尋找,16,2.0,22.25,0.0,2.5625,0.0,1.4375,5
尋找屬,14,0.0,0.5,0.0,0.6428571428571429,0.0,0.21428571428571427,1
小小,17,16.0,19.764705882352942,30.0,23.235294117647058,0.0,0.058823529411764705,4
小時,12,2.5,3.6666666666666665,0.0,2.9166666666666665,0.0,0.0,9
小朋友,14,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,3
小熊,11,0.0,0.7272727272727273,0.0,0.36363636363636365,0.0,0.0,3
小編,10,21.0,32.6,0.0,12.3,0.0,0.2,5
就算,19,1.0,3.0,0.0,1.4736842105263157,0.0,0.15789473684210525,5
尺寸,113,0.0,0.1592920353982301,0.0,0.0,0.0,0.0,3
居家,17,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,2
屏東,10,1.0,1.3,0.0,0.2,0.0,0.0,1
工作,91,3.0,33.08791208791209,1.0,2.1538461538461537,0.0,0.8901098901098901,12
工作者,22,3.0,4.454545454545454,0.0,2.227272727272727,0.0,0.045454545454545456,3
工具,25,2.0,5.6,0.0,0.28,0.0,0.52,6
市場,32,2.0,7.3125,0.0,3.46875,0.0,0.15625,7
布料,10,0.0,1.0,0.0,0.0,0.0,0.0,2
希望,52,6.0,14.807692307692308,1.0,12.961538461538462,0.0,0.07692307692307693,15
帳號,19,3.0,13.157894736842104,0.0,13.473684210526315,0.0,0.47368421052631576,8
幫助,24,3.0,6.083333333333333,0.0,1.125,0.0,0.125,10
幫忙,11,7.0,45.63636363636363,2.0,24.818181818181817,0.0,0.2727272727272727,7
平台,18,2.0,9.777777777777779,0.0,1.0555555555555556,0.0,0.0,6
年前,10,2.0,4.7,0.5,0.6,0.0,0.0,4
幸福,10,4.5,23.5,0.0,1.8,0.0,0.1,8
幾個,11,7.0,116.27272727272727,1.0,10.0,0.0,0.45454545454545453,7
底下,22,3.0,11.636363636363637,1.0,10.5,0.0,0.7272727272727273,6
廣告,36,7.0,13.833333333333334,1.0,3.2222222222222223,0.0,0.2222222222222222,7
建立,19,1.0,4.052631578947368,0.0,0.5263157894736842,0.0,0.21052631578947367,5
建議,10,11.0,40.2,1.0,3.9,0.0,0.9,8
影片,21,2.0,2.3333333333333335,0.0,0.38095238095238093,0.0,0.0,8
影音,20,1.5,12.45,0.0,4.5,0.0,0.15,7
很快,17,2.0,11.411764705882353,3.0,11.823529411764707,0.0,0.17647058823529413,6
得到,10,2.5,6.0,1.0,6.9,0.0,0.1,5
徵人,25,4.0,57.2,0.0,7.08,0.0,0.08,2
心情,10,1.5,7.9,0.0,3.7,0.0,0.0,8
必備,14,0.5,1.3571428571428572,0.0,0.42857142857142855,0.0,0.07142857142857142,4
快來,14,3.5,21.642857142857142,1.0,35.642857142857146,0.0,1.4285714285714286,6
快樂,13,10.0,16.923076923076923,1.0,9.23076923076923,0.0,0.5384615384615384,12
快速,23,1.0,4.782608695652174,0.0,1.0434782608695652,0.0,0.2608695652173913,9
思考,13,3.0,6.384615384615385,0.0,1.6153846153846154,0.0,0.07692307692307693,6
急單,33,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,1
情緒,23,3.0,3.8260869565217392,0.0,1.434782608695652,0.0,0.2608695652173913,6
想到,12,3.0,22.916666666666668,0.5,1.3333333333333333,0.0,0.08333333333333333,9
想學,22,1.5,1.7272727272727273,0.0,0.18181818181818182,0.0,0.0,2
想法,14,5.5,11.857142857142858,0.5,7.428571428571429,0.0,0.2857142857142857,8
想要,36,1.0,5.027777777777778,0.0,2.25,0.0,0.16666666666666666,12
感受,12,3.0,4.833333333333333,0.0,1.25,0.0,0.16666666666666666,5
感謝,13,4.0,14.76923076923077,2.0,4.0,0.0,0.23076923076923078,9
慢慢,19,3.0,17.105263157894736,1.0,7.631578947368421,0.0,0.10526315789473684,12
應用,13,3.0,12.153846153846153,0.0,0.5384615384615384,0.0,0.9230769230769231,4
懶人,11,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,2
懷疑,12,3.5,26.5,0.0,0.8333333333333334,0.0,0.8333333333333334,5
成功,12,2.0,14.5,1.0,2.0833333333333335,0.0,0.25,7
成本,11,2.0,4.181818181818182,0.0,0.7272727272727273,0.0,0.36363636363636365,4
成為,19,2.0,6.052631578947368,0.0,0.8947368421052632,0.0,0.15789473684210525,7
成長,13,9.0,14.692307692307692,1.0,13.153846153846153,0.0,0.23076923076923078,9
我會,19,3.0,11.263157894736842,1.0,7.473684210526316,0.0,0.2631578947368421,9
截圖,50,0.0,9.04,0.0,0.0,0.0,0.92,4
才能,16,2.5,5.1875,0.0,1.25,0.0,0.125,9
打造,11,2.0,3.5454545454545454,0.0,1.1818181818181819,0.0,0.2727272727272727,5
批發,20,2.0,3.8,0.0,0.95,0.0,0.0,1
找到,27,2.0,7.2592592592592595,0.0,6.37037037037037,0.0,0.037037037037037035,10
技術,51,2.0,3.372549019607843,0.0,1.2549019607843137,0.0,0.0784313725490196,8
把握,12,0.5,3.25,1.0,1.0,0.0,0.0,3
拍照,19,0.0,2.8421052631578947,0.0,0.3684210526315789,0.0,0.2631578947368421,3
持續,35,4.0,13.685714285714285,0.0,13.314285714285715,0.0,0.14285714285714285,11
指甲,23,0.0,1.2173913043478262,0.0,1.2173913043478262,0.0,0.13043478260869565,2
挑戰,10,5.5,6.8,2.5,2.3,0.0,0.1,5
接受,23,2.0,14.652173913043478,0.0,0.6086956521739131,0.0,0.43478260869565216,7
接案,24,7.0,30.583333333333332,2.0,5.416666666666667,0.0,0.125,5
推薦,22,1.0,10.636363636363637,0.0,5.136363636363637,0.0,0.09090909090909091,11
提供,17,3.0,13.470588235294118,0.0,3.588235294117647,0.0,0.11764705882352941,9
提出,13,0.0,1.1538461538461537,0.0,0.9230769230769231,0.0,0.0,3
提升,26,1.0,2.1153846153846154,0.0,0.15384615384615385,0.0,0.11538461538461539,7
提高,11,3.0,8.818181818181818,0.0,2.1818181818181817,0.0,0.09090909090909091,4
搭配,27,0.0,2.8518518518518516,0.0,0.8148148148148148,0.0,0.037037037037037035,4
操作,16,3.0,3.375,0.5,1.125,0.0,0.0625,6
支持,20,3.0,13.0,0.0,1.95,0.0,0.15,10
支援,10,6.5,20.5,0.5,37.0,0.0,0.2,4
收入,15,3.0,4.0,0.0,1.0666666666666667,0.0,0.13333333333333333,5
收到,21,10.0,26.19047619047619,1.0,4.380952380952381,0.0,0.2857142857142857,8
收學費,12,1.0,1.25,0.0,0.0,0.0,0.0,1
收認,11,1.0,1.7272727272727273,0.0,0.36363636363636365,0.0,0.0,1
收費,25,2.0,3.92,0.0,2.08,0.0,0.0,3
改變,11,4.0,14.0,1.0,2.272727272727273,0.0,0.2727272727272727,4
放棄,12,2.0,7.333333333333333,0.0,3.3333333333333335,0.0,0.08333333333333333,6
故事,15,4.0,46.53333333333333,0.0,1.1333333333333333,0.0,0.4,6
教學,28,2.0,3.6785714285714284,0.0,1.8214285714285714,0.0,0.0,2
整個,15,3.0,5.733333333333333,1.0,1.2666666666666666,0.0,0.13333333333333333,8
